img_name,img_size,start,stop,total,result
watermelon.png,4920318,1670467795.00076,1670467795.6146557,0.6138956546783447,cucumber-0.3702046573162079-172.17.2.17
pomeranian.jpg,25121,1670467795.6396637,1670467795.7831926,0.14352893829345703,Pomeranian-0.9941113591194153-172.17.2.23
goldfish.jpg,1378848,1670467796.298857,1670467796.75016,0.45130300521850586,goldfish-0.9999985694885254-172.17.2.14
iphone.jpg,40912,1670467796.7769513,1670467796.9237752,0.14682388305664062,mouse-0.4501292109489441-172.17.2.17
husky.jpg,34623,1670467796.936625,1670467797.081683,0.14505791664123535,Siberian husky-0.5191057324409485-172.17.2.23
laptop.jpg,308269,1670467797.3772755,1670467797.6407726,0.26349711418151855,notebook-0.41600435972213745-172.17.2.14
tree.jpg,145949,1670467797.834812,1670467797.961329,0.12651705741882324,lakeside-0.22338414192199707-172.17.2.17
baseball.png,110568,1670467798.0678895,1670467798.2159076,0.14801812171936035,baseball-0.9998390674591064-172.17.2.23
corgi.jpg,236585,1670467798.4162745,1670467798.5607836,0.14450907707214355,Pembroke-0.9958873391151428-172.17.2.14
telephone.jpg,18055,1670467798.5745583,1670467798.716534,0.14197564125061035,dial telephone-0.9968666434288025-172.17.2.17
tabby.jpg,2833605,1670467799.5436761,1670467799.9743674,0.4306912422180176,Egyptian cat-0.43634524941444397-172.17.2.23
carrot.png,229706,1670467800.79475,1670467800.959053,0.16430306434631348,goldfish-0.13097608089447021-172.17.2.14
pineapple.jpg,230550,1670467801.5141735,1670467801.7189603,0.2047867774963379,pineapple-0.9998408555984497-172.17.2.17
umbrella.jpg,156283,1670467802.2757137,1670467802.450232,0.17451834678649902,wing-0.8482296466827393-172.17.2.23
siamese.jpg,112039,1670467802.5510793,1670467802.7240229,0.1729435920715332,Siamese cat-0.9990206956863403-172.17.2.14
watermelon.png,4920318,1670467804.3409936,1670467804.9175801,0.5765864849090576,cucumber-0.4506765305995941-172.17.2.17
pomeranian.jpg,25121,1670467804.9418097,1670467805.0850673,0.14325761795043945,Pomeranian-0.9907513856887817-172.17.2.23
goldfish.jpg,1378848,1670467805.6126072,1670467806.1444151,0.5318078994750977,goldfish-0.9999994039535522-172.17.2.14
iphone.jpg,40912,1670467806.1594667,1670467806.3090668,0.14960002899169922,mouse-0.3169160485267639-172.17.2.17
husky.jpg,34623,1670467806.386224,1670467806.5368404,0.15061640739440918,Eskimo dog-0.6420620679855347-172.17.2.23
laptop.jpg,308269,1670467806.8225427,1670467807.1089156,0.2863729000091553,notebook-0.5921131372451782-172.17.2.14
tree.jpg,145949,1670467807.616376,1670467807.822623,0.20624709129333496,lakeside-0.21374166011810303-172.17.2.17
baseball.png,110568,1670467807.9276757,1670467808.0740147,0.14633893966674805,baseball-0.9999901056289673-172.17.2.23
corgi.jpg,236585,1670467808.2791696,1670467808.4583125,0.17914295196533203,Pembroke-0.9929271340370178-172.17.2.14
telephone.jpg,18055,1670467808.4717975,1670467808.613898,0.14210057258605957,dial telephone-0.9987888932228088-172.17.2.17
tabby.jpg,2833605,1670467809.4867897,1670467809.9528832,0.4660935401916504,Egyptian cat-0.5726059079170227-172.17.2.23
carrot.png,229706,1670467810.236707,1670467810.3310263,0.09431934356689453,goldfish-0.17113488912582397-172.17.2.14
pineapple.jpg,230550,1670467810.5374944,1670467810.7386165,0.20112204551696777,pineapple-0.99965500831604-172.17.2.17
umbrella.jpg,156283,1670467811.2860146,1670467811.5934973,0.3074827194213867,wing-0.8892945647239685-172.17.2.23
siamese.jpg,112039,1670467811.7028704,1670467811.8939369,0.19106650352478027,Siamese cat-0.9989784955978394-172.17.2.14
watermelon.png,4920318,1670467812.9985428,1670467813.6005988,0.6020560264587402,cucumber-0.6201371550559998-172.17.2.17
pomeranian.jpg,25121,1670467813.6242568,1670467813.7783046,0.15404772758483887,chow-0.5433521270751953-172.17.2.23
goldfish.jpg,1378848,1670467814.2947807,1670467814.8625314,0.5677506923675537,goldfish-0.9999994039535522-172.17.2.14
iphone.jpg,40912,1670467814.8779237,1670467815.0253246,0.1474008560180664,mouse-0.6081239581108093-172.17.2.17
husky.jpg,34623,1670467815.0384834,1670467815.1832032,0.14471983909606934,Eskimo dog-0.5449642539024353-172.17.2.23
laptop.jpg,308269,1670467815.4915822,1670467815.761085,0.2695028781890869,notebook-0.5899345874786377-172.17.2.14
tree.jpg,145949,1670467815.9520826,1670467816.1584525,0.20636987686157227,lakeside-0.16573801636695862-172.17.2.17
baseball.png,110568,1670467816.2656207,1670467816.4171019,0.15148115158081055,baseball-0.999864935874939-172.17.2.23
corgi.jpg,236585,1670467816.7056952,1670467816.886391,0.1806957721710205,Pembroke-0.9938367009162903-172.17.2.14
telephone.jpg,18055,1670467816.9027405,1670467817.0446396,0.14189910888671875,dial telephone-0.9996140599250793-172.17.2.17
tabby.jpg,2833605,1670467817.7202604,1670467818.2455232,0.5252628326416016,Egyptian cat-0.6132251620292664-172.17.2.23
carrot.png,229706,1670467818.4490862,1670467818.6169646,0.1678783893585205,hotdog-0.1099930927157402-172.17.2.14
pineapple.jpg,230550,1670467819.4470015,1670467819.661397,0.21439552307128906,pineapple-0.998001754283905-172.17.2.17
umbrella.jpg,156283,1670467819.8568778,1670467820.15647,0.2995922565460205,wing-0.508902370929718-172.17.2.23
siamese.jpg,112039,1670467820.347318,1670467820.5362546,0.18893671035766602,Siamese cat-0.996509850025177-172.17.2.14
watermelon.png,4920318,1670467821.5909536,1670467822.426726,0.8357725143432617,cucumber-0.3293950855731964-172.17.2.17
pomeranian.jpg,25121,1670467822.5963988,1670467822.7425323,0.1461334228515625,Pomeranian-0.9593522548675537-172.17.2.23
goldfish.jpg,1378848,1670467823.2552607,1670467823.8117893,0.5565285682678223,goldfish-0.9999997615814209-172.17.2.14
iphone.jpg,40912,1670467823.827421,1670467823.9758298,0.1484088897705078,mouse-0.6701576113700867-172.17.2.17
husky.jpg,34623,1670467823.9928203,1670467824.1423159,0.14949560165405273,Siberian husky-0.5583096742630005-172.17.2.23
laptop.jpg,308269,1670467825.5517173,1670467825.8433473,0.2916300296783447,notebook-0.5628170967102051-172.17.2.14
tree.jpg,145949,1670467826.5531077,1670467826.7424726,0.18936491012573242,lakeside-0.21120792627334595-172.17.2.17
baseball.png,110568,1670467826.937536,1670467827.0853765,0.1478404998779297,baseball-0.9999661445617676-172.17.2.23
corgi.jpg,236585,1670467827.904241,1670467828.0800848,0.1758437156677246,Pembroke-0.9977114200592041-172.17.2.14
telephone.jpg,18055,1670467828.0940099,1670467828.2373388,0.14332890510559082,dial telephone-0.9980545043945312-172.17.2.17
tabby.jpg,2833605,1670467833.7191644,1670467834.0464075,0.3272430896759033,Egyptian cat-0.49010443687438965-172.17.2.23
carrot.png,229706,1670467834.2624798,1670467834.4260497,0.16356992721557617,butternut squash-0.10279802978038788-172.17.2.14
pineapple.jpg,230550,1670467834.6313808,1670467834.8278375,0.1964566707611084,pineapple-0.9996059536933899-172.17.2.17
umbrella.jpg,156283,1670467835.0222085,1670467835.3256197,0.30341124534606934,wing-0.6523799300193787-172.17.2.23
siamese.jpg,112039,1670467835.5111835,1670467835.6999495,0.1887660026550293,Siamese cat-0.999788224697113-172.17.2.14
watermelon.png,4920318,1670467836.7024782,1670467837.3309622,0.6284840106964111,cucumber-0.4723872244358063-172.17.2.17
pomeranian.jpg,25121,1670467837.3579473,1670467837.508776,0.15082859992980957,Pomeranian-0.9943352341651917-172.17.2.23
goldfish.jpg,1378848,1670467838.049398,1670467838.4889214,0.43952345848083496,goldfish-0.9999986886978149-172.17.2.14
iphone.jpg,40912,1670467838.5090873,1670467838.6062074,0.09712004661560059,mouse-0.6413068771362305-172.17.2.17
husky.jpg,34623,1670467838.6201537,1670467838.76679,0.1466362476348877,Eskimo dog-0.5807716846466064-172.17.2.23
laptop.jpg,308269,1670467840.2453954,1670467840.511082,0.2656865119934082,notebook-0.5091698169708252-172.17.2.14
tree.jpg,145949,1670467840.704518,1670467840.8845706,0.1800525188446045,lakeside-0.1531526744365692-172.17.2.17
baseball.png,110568,1670467840.9914956,1670467841.1408722,0.14937663078308105,baseball-0.9999237060546875-172.17.2.23
corgi.jpg,236585,1670467841.4175327,1670467841.5414562,0.12392354011535645,Pembroke-0.9980311989784241-172.17.2.14
telephone.jpg,18055,1670467841.555324,1670467841.656112,0.10078787803649902,dial telephone-0.9996063113212585-172.17.2.17
tabby.jpg,2833605,1670467842.5394611,1670467842.9820123,0.4425511360168457,tiger cat-0.4932596981525421-172.17.2.23
carrot.png,229706,1670467843.2633057,1670467843.4095953,0.14628958702087402,hotdog-0.08559278398752213-172.17.2.14
pineapple.jpg,230550,1670467843.946891,1670467844.0711694,0.12427830696105957,pineapple-0.9997294545173645-172.17.2.17
umbrella.jpg,156283,1670467844.620247,1670467844.8056622,0.18541526794433594,wing-0.7391086220741272-172.17.2.23
siamese.jpg,112039,1670467845.0851514,1670467845.2531748,0.16802334785461426,Siamese cat-0.9976334571838379-172.17.2.14
watermelon.png,4920318,1670467846.2066808,1670467846.6925673,0.4858865737915039,cucumber-0.4263097643852234-172.17.2.17
pomeranian.jpg,25121,1670467846.717273,1670467846.864599,0.14732599258422852,Pomeranian-0.8778361082077026-172.17.2.23
goldfish.jpg,1378848,1670467847.370414,1670467847.7800004,0.40958642959594727,goldfish-0.9999998807907104-172.17.2.14
iphone.jpg,40912,1670467847.7964604,1670467847.9362154,0.1397550106048584,mouse-0.6057053804397583-172.17.2.17
husky.jpg,34623,1670467847.950512,1670467848.0942388,0.14372682571411133,Siberian husky-0.5327824950218201-172.17.2.23
laptop.jpg,308269,1670467848.4480433,1670467848.681567,0.23352360725402832,notebook-0.4485621452331543-172.17.2.14
tree.jpg,145949,1670467848.8705072,1670467849.0307047,0.16019749641418457,lakeside-0.13628721237182617-172.17.2.17
baseball.png,110568,1670467849.1364775,1670467849.28696,0.1504824161529541,baseball-0.9999752044677734-172.17.2.23
corgi.jpg,236585,1670467850.7178266,1670467850.9009972,0.18317055702209473,Pembroke-0.998633086681366-172.17.2.14
telephone.jpg,18055,1670467850.9155831,1670467851.018123,0.1025397777557373,dial telephone-0.9991338849067688-172.17.2.17
tabby.jpg,2833605,1670467855.4663353,1670467855.914878,0.44854259490966797,tiger cat-0.495182067155838-172.17.2.23
carrot.png,229706,1670467856.1350935,1670467856.2549973,0.1199038028717041,slug-0.21873541176319122-172.17.2.14
pineapple.jpg,230550,1670467856.717799,1670467856.8427737,0.12497472763061523,pineapple-0.9995423555374146-172.17.2.17
umbrella.jpg,156283,1670467857.038989,1670467857.3151793,0.27619028091430664,wing-0.47931089997291565-172.17.2.23
siamese.jpg,112039,1670467857.4276237,1670467857.6122131,0.18458938598632812,Siamese cat-0.9992517828941345-172.17.2.14
watermelon.png,4920318,1670467858.6473,1670467859.1459284,0.4986283779144287,cucumber-0.2880198061466217-172.17.2.17
pomeranian.jpg,25121,1670467859.1702347,1670467859.3139274,0.1436927318572998,Pomeranian-0.9798316359519958-172.17.2.23
goldfish.jpg,1378848,1670467859.816538,1670467860.1551094,0.33857131004333496,goldfish-0.9999996423721313-172.17.2.14
iphone.jpg,40912,1670467860.171356,1670467860.3241446,0.15278863906860352,mouse-0.3267829120159149-172.17.2.17
husky.jpg,34623,1670467860.340617,1670467860.4861352,0.14551830291748047,Eskimo dog-0.6458442807197571-172.17.2.23
laptop.jpg,308269,1670467860.7790492,1670467861.0439408,0.2648916244506836,notebook-0.627608597278595-172.17.2.14
tree.jpg,145949,1670467861.247326,1670467861.3782122,0.13088631629943848,lakeside-0.15814967453479767-172.17.2.17
baseball.png,110568,1670467861.661437,1670467861.8100948,0.14865779876708984,baseball-0.9999713897705078-172.17.2.23
corgi.jpg,236585,1670467862.0130856,1670467862.2059462,0.19286060333251953,Pembroke-0.9969834685325623-172.17.2.14
telephone.jpg,18055,1670467862.222281,1670467862.3152125,0.09293150901794434,dial telephone-0.9987137317657471-172.17.2.17
tabby.jpg,2833605,1670467863.172914,1670467863.6523838,0.47946977615356445,Egyptian cat-0.44674283266067505-172.17.2.23
carrot.png,229706,1670467863.9328792,1670467864.032053,0.09917378425598145,hotdog-0.1299353390932083-172.17.2.14
pineapple.jpg,230550,1670467864.3218176,1670467864.4801428,0.1583251953125,pineapple-0.9999222755432129-172.17.2.17
umbrella.jpg,156283,1670467864.676215,1670467864.8576372,0.18142223358154297,wing-0.8691222667694092-172.17.2.23
siamese.jpg,112039,1670467865.0443058,1670467865.1627166,0.11841082572937012,Siamese cat-0.9990537762641907-172.17.2.14
watermelon.png,4920318,1670467866.1640215,1670467866.91168,0.7476584911346436,cucumber-0.32261574268341064-172.17.2.17
pomeranian.jpg,25121,1670467866.9365315,1670467867.0610838,0.12455224990844727,Pomeranian-0.736542820930481-172.17.2.23
goldfish.jpg,1378848,1670467867.5811424,1670467868.0476816,0.4665391445159912,goldfish-0.9999974966049194-172.17.2.14
iphone.jpg,40912,1670467868.0644495,1670467868.2622108,0.19776129722595215,mouse-0.4667494595050812-172.17.2.17
husky.jpg,34623,1670467868.2810364,1670467868.4258027,0.14476633071899414,Eskimo dog-0.4928547143936157-172.17.2.23
laptop.jpg,308269,1670467868.7185535,1670467868.9906604,0.2721068859100342,notebook-0.5469199419021606-172.17.2.14
tree.jpg,145949,1670467869.1809201,1670467869.38474,0.20381999015808105,lakeside-0.24342238903045654-172.17.2.17
baseball.png,110568,1670467869.4937336,1670467869.6404605,0.1467268466949463,baseball-0.9999966621398926-172.17.2.23
corgi.jpg,236585,1670467869.9251084,1670467870.0456467,0.12053823471069336,Pembroke-0.9961530566215515-172.17.2.14
telephone.jpg,18055,1670467870.0604677,1670467870.1503646,0.08989691734313965,dial telephone-0.9997592568397522-172.17.2.17
tabby.jpg,2833605,1670467870.9406056,1670467871.4262576,0.48565196990966797,Egyptian cat-0.536106526851654-172.17.2.23
