img_name,img_size,start,stop,total,result
siamese.jpg,0,1670466267.0963218,1670466267.360148,0.2638261318206787,Siamese cat-0.9973055124282837-172.17.2.14
watermelon.png,0,1670466268.4069164,1670466268.9652596,0.5583431720733643,cucumber-0.48340967297554016-172.17.2.17
pomeranian.jpg,0,1670466268.9880798,1670466269.1320791,0.14399933815002441,Pomeranian-0.9665179252624512-172.17.2.23
goldfish.jpg,0,1670466271.346402,1670466271.7905262,0.4441242218017578,goldfish-0.9999998807907104-172.17.2.14
iphone.jpg,0,1670466271.799377,1670466271.9486349,0.14925789833068848,mouse-0.6008897423744202-172.17.2.17
husky.jpg,0,1670466271.9603865,1670466272.1014464,0.14105987548828125,Eskimo dog-0.5807717442512512-172.17.2.23
laptop.jpg,0,1670466273.5653532,1670466273.804181,0.23882794380187988,notebook-0.6827020645141602-172.17.2.14
tree.jpg,0,1670466273.996573,1670466274.2049868,0.20841383934020996,lakeside-0.21963021159172058-172.17.2.17
baseball.png,0,1670466274.3978128,1670466274.5448673,0.14705443382263184,baseball-0.9998738765716553-172.17.2.23
corgi.jpg,0,1670466274.7467353,1670466274.927568,0.1808326244354248,Pembroke-0.9976644515991211-172.17.2.14
telephone.jpg,0,1670466274.953311,1670466275.1205518,0.16724085807800293,dial telephone-0.9985874891281128-172.17.2.17
tabby.jpg,0,1670466279.1067197,1670466279.5221262,0.4154064655303955,Egyptian cat-0.5315415263175964-172.17.2.23
carrot.png,0,1670466280.7963126,1670466280.9251633,0.12885069847106934,slug-0.3366260528564453-172.17.2.14
pineapple.jpg,0,1670466281.2954798,1670466281.4943335,0.1988537311553955,pineapple-0.9996682405471802-172.17.2.17
umbrella.jpg,0,1670466281.6872082,1670466281.9270635,0.23985528945922852,wing-0.8729018568992615-172.17.2.23
siamese.jpg,0,1670466282.124193,1670466282.3094475,0.18525457382202148,Siamese cat-0.9985789060592651-172.17.2.14
watermelon.png,0,1670466287.711622,1670466288.4068835,0.6952614784240723,strawberry-0.41810283064842224-172.17.2.17
pomeranian.jpg,0,1670466288.4306037,1670466288.5660582,0.13545441627502441,Pomeranian-0.8874872922897339-172.17.2.23
goldfish.jpg,0,1670466289.0831435,1670466289.5442302,0.4610867500305176,goldfish-0.9999992847442627-172.17.2.14
iphone.jpg,0,1670466289.5589933,1670466289.683112,0.12411856651306152,mouse-0.6928048729896545-172.17.2.17
husky.jpg,0,1670466289.6964831,1670466289.8412042,0.14472103118896484,Eskimo dog-0.6182847619056702-172.17.2.23
laptop.jpg,0,1670466290.1233692,1670466290.3514667,0.22809743881225586,notebook-0.5542939305305481-172.17.2.14
tree.jpg,0,1670466290.5436227,1670466290.7310681,0.18744540214538574,lakeside-0.13400651514530182-172.17.2.17
baseball.png,0,1670466290.8388143,1670466290.9908798,0.15206551551818848,baseball-0.9994742274284363-172.17.2.23
corgi.jpg,0,1670466291.2749414,1670466291.377087,0.10214567184448242,Pembroke-0.9968178272247314-172.17.2.14
telephone.jpg,0,1670466291.3855157,1670466291.489872,0.10435628890991211,dial telephone-0.9991831183433533-172.17.2.17
tabby.jpg,0,1670466292.2664094,1670466292.5902658,0.3238563537597656,tiger cat-0.5188025236129761-172.17.2.23
carrot.png,0,1670466292.877841,1670466293.0403779,0.1625368595123291,screwdriver-0.0899723544716835-172.17.2.14
pineapple.jpg,0,1670466293.416619,1670466293.6052244,0.18860530853271484,pineapple-0.9991238713264465-172.17.2.17
umbrella.jpg,0,1670466293.7952244,1670466294.1005242,0.3052997589111328,wing-0.6620430946350098-172.17.2.23
siamese.jpg,0,1670466294.2080674,1670466294.3994312,0.19136381149291992,Siamese cat-0.9978868365287781-172.17.2.14
watermelon.png,0,1670466297.7734208,1670466298.3218577,0.5484368801116943,cucumber-0.34463760256767273-172.17.2.17
pomeranian.jpg,0,1670466298.344676,1670466298.489533,0.14485692977905273,Pomeranian-0.9773712158203125-172.17.2.23
goldfish.jpg,0,1670466302.0544212,1670466302.8517883,0.7973670959472656,goldfish-0.9999990463256836-172.17.2.14
iphone.jpg,0,1670466302.9016476,1670466303.0524755,0.15082788467407227,mouse-0.6844899654388428-172.17.2.17
husky.jpg,0,1670466303.0682347,1670466303.163691,0.09545636177062988,Eskimo dog-0.5956296920776367-172.17.2.23
laptop.jpg,0,1670466303.8055022,1670466304.0514903,0.245988130569458,notebook-0.5538888573646545-172.17.2.14
tree.jpg,0,1670466304.338933,1670466304.5478625,0.20892953872680664,lakeside-0.21769122779369354-172.17.2.17
baseball.png,0,1670466304.7418618,1670466304.8886957,0.1468338966369629,baseball-0.999991774559021-172.17.2.23
corgi.jpg,0,1670466305.264671,1670466305.4407258,0.1760547161102295,Pembroke-0.9982420206069946-172.17.2.14
telephone.jpg,0,1670466305.4538183,1670466305.594892,0.14107370376586914,dial telephone-0.9984301924705505-172.17.2.17
tabby.jpg,0,1670466306.3350284,1670466306.8163688,0.4813404083251953,Egyptian cat-0.469961553812027-172.17.2.23
carrot.png,0,1670466307.1948826,1670466307.3531218,0.15823912620544434,eft-0.13925404846668243-172.17.2.14
pineapple.jpg,0,1670466307.6331854,1670466307.83007,0.1968846321105957,pineapple-0.9955658316612244-172.17.2.17
umbrella.jpg,0,1670466308.0234945,1670466308.3109307,0.28743624687194824,wing-0.6415014863014221-172.17.2.23
siamese.jpg,0,1670466308.4238791,1670466308.603134,0.17925477027893066,Siamese cat-0.9965711832046509-172.17.2.14
watermelon.png,0,1670466314.223733,1670466314.9369617,0.713228702545166,strawberry-0.39529141783714294-172.17.2.17
pomeranian.jpg,0,1670466314.9600384,1670466315.1046236,0.14458513259887695,Pomeranian-0.8801009058952332-172.17.2.23
goldfish.jpg,0,1670466317.3500087,1670466317.7802384,0.43022966384887695,goldfish-0.9999997615814209-172.17.2.14
iphone.jpg,0,1670466317.7968795,1670466317.9454114,0.14853191375732422,mouse-0.4989132583141327-172.17.2.17
husky.jpg,0,1670466317.9599643,1670466318.048673,0.08870863914489746,Eskimo dog-0.5534887909889221-172.17.2.23
laptop.jpg,0,1670466318.6902173,1670466318.9267397,0.23652243614196777,notebook-0.46159201860427856-172.17.2.14
tree.jpg,0,1670466319.121264,1670466319.3300588,0.20879483222961426,lakeside-0.13658563792705536-172.17.2.17
baseball.png,0,1670466319.4380598,1670466319.5374346,0.09937477111816406,baseball-0.9999629259109497-172.17.2.23
corgi.jpg,0,1670466320.0822904,1670466320.2556434,0.17335295677185059,Pembroke-0.9948609471321106-172.17.2.14
telephone.jpg,0,1670466320.2695184,1670466320.383382,0.11386370658874512,dial telephone-0.9991693496704102-172.17.2.17
tabby.jpg,0,1670466323.8099256,1670466324.2186296,0.4087040424346924,Egyptian cat-0.374055951833725-172.17.2.23
carrot.png,0,1670466324.4298642,1670466324.5967553,0.16689109802246094,hotdog-0.09465773403644562-172.17.2.14
pineapple.jpg,0,1670466324.871478,1670466325.0799298,0.2084517478942871,pineapple-0.9989691972732544-172.17.2.17
umbrella.jpg,0,1670466325.3609545,1670466325.6335092,0.2725546360015869,wing-0.8125010132789612-172.17.2.23
siamese.jpg,0,1670466325.7433808,1670466325.9299912,0.18661046028137207,Siamese cat-0.9997146725654602-172.17.2.14
watermelon.png,0,1670466326.911509,1670466327.6755702,0.7640612125396729,cucumber-0.31823161244392395-172.17.2.17
pomeranian.jpg,0,1670466327.6989858,1670466327.8462253,0.14723944664001465,Pomeranian-0.9423494338989258-172.17.2.23
goldfish.jpg,0,1670466328.6173472,1670466329.1240227,0.5066754817962646,goldfish-0.9999998807907104-172.17.2.14
iphone.jpg,0,1670466329.1333566,1670466329.2736013,0.140244722366333,mouse-0.5675612688064575-172.17.2.17
husky.jpg,0,1670466329.2884018,1670466329.4355218,0.14711999893188477,Eskimo dog-0.5003476738929749-172.17.2.23
laptop.jpg,0,1670466329.7241347,1670466329.9980376,0.27390289306640625,notebook-0.5201523900032043-172.17.2.14
tree.jpg,0,1670466330.194265,1670466330.39089,0.1966249942779541,lakeside-0.1742095798254013-172.17.2.17
baseball.png,0,1670466330.5245304,1670466330.6095757,0.08504533767700195,baseball-0.9994053840637207-172.17.2.23
corgi.jpg,0,1670466330.8179576,1670466330.992671,0.1747133731842041,Pembroke-0.9981824159622192-172.17.2.14
telephone.jpg,0,1670466331.007746,1670466331.146375,0.13862895965576172,dial telephone-0.9994077682495117-172.17.2.17
tabby.jpg,0,1670466331.9350455,1670466332.3738174,0.43877196311950684,Egyptian cat-0.4478726387023926-172.17.2.23
carrot.png,0,1670466332.7590795,1670466332.9117508,0.15267133712768555,slug-0.13206954300403595-172.17.2.14
pineapple.jpg,0,1670466333.289439,1670466333.4873605,0.1979215145111084,pineapple-0.9997000694274902-172.17.2.17
umbrella.jpg,0,1670466333.7030594,1670466333.9786017,0.2755422592163086,wing-0.9391035437583923-172.17.2.23
siamese.jpg,0,1670466334.2687776,1670466334.454989,0.18621134757995605,Siamese cat-0.9893293976783752-172.17.2.14
watermelon.png,0,1670466337.3030128,1670466338.0484645,0.7454516887664795,strawberry-0.3356671929359436-172.17.2.17
pomeranian.jpg,0,1670466338.0723073,1670466338.216023,0.14371562004089355,Pomeranian-0.931292712688446-172.17.2.23
goldfish.jpg,0,1670466341.8596284,1670466342.2854052,0.42577672004699707,goldfish-1.0-172.17.2.14
iphone.jpg,0,1670466342.3019593,1670466342.398011,0.09605169296264648,mouse-0.5928409099578857-172.17.2.17
husky.jpg,0,1670466342.4125025,1670466342.5575805,0.14507794380187988,Siberian husky-0.5263524055480957-172.17.2.23
laptop.jpg,0,1670466343.2029352,1670466343.3828804,0.1799452304840088,notebook-0.4999680519104004-172.17.2.14
tree.jpg,0,1670466343.5795295,1670466343.7297273,0.15019774436950684,lakeside-0.17928428947925568-172.17.2.17
baseball.png,0,1670466343.8421652,1670466343.984513,0.1423478126525879,baseball-0.99997878074646-172.17.2.23
corgi.jpg,0,1670466344.5415986,1670466344.7202673,0.17866873741149902,Pembroke-0.9954730868339539-172.17.2.14
telephone.jpg,0,1670466344.7338157,1670466344.9277482,0.19393253326416016,dial telephone-0.9980416297912598-172.17.2.17
tabby.jpg,0,1670466345.8841474,1670466346.3179064,0.4337589740753174,Egyptian cat-0.4204164147377014-172.17.2.23
carrot.png,0,1670466347.6058307,1670466347.7682655,0.16243481636047363,screwdriver-0.17488567531108856-172.17.2.14
pineapple.jpg,0,1670466348.1394453,1670466348.3607097,0.22126436233520508,pineapple-0.9997307658195496-172.17.2.17
umbrella.jpg,0,1670466348.5623462,1670466348.8676105,0.3052642345428467,wing-0.6252524256706238-172.17.2.23
siamese.jpg,0,1670466349.0786936,1670466349.2585073,0.17981362342834473,Siamese cat-0.9978845715522766-172.17.2.14
watermelon.png,0,1670466350.5467079,1670466351.2596192,0.7129113674163818,cucumber-0.4085693061351776-172.17.2.17
pomeranian.jpg,0,1670466351.2833781,1670466351.4228973,0.13951921463012695,Pomeranian-0.996086835861206-172.17.2.23
goldfish.jpg,0,1670466351.9505124,1670466352.3403368,0.38982439041137695,goldfish-0.9999995231628418-172.17.2.14
iphone.jpg,0,1670466352.3535173,1670466352.4727836,0.11926627159118652,mouse-0.4266258776187897-172.17.2.17
husky.jpg,0,1670466352.4889164,1670466352.6341486,0.1452322006225586,Eskimo dog-0.5199574828147888-172.17.2.23
laptop.jpg,0,1670466353.108991,1670466353.3282554,0.21926450729370117,notebook-0.5288097858428955-172.17.2.14
tree.jpg,0,1670466353.5265226,1670466353.6563811,0.12985849380493164,lakeside-0.18623563647270203-172.17.2.17
baseball.png,0,1670466353.8500261,1670466354.0053372,0.15531110763549805,baseball-0.9999549388885498-172.17.2.23
corgi.jpg,0,1670466354.285635,1670466354.4265575,0.14092254638671875,Pembroke-0.9971362352371216-172.17.2.14
telephone.jpg,0,1670466354.4414077,1670466354.5814202,0.14001250267028809,dial telephone-0.9965507984161377-172.17.2.17
tabby.jpg,0,1670466359.996738,1670466360.4098394,0.4131014347076416,Egyptian cat-0.5257566571235657-172.17.2.23
carrot.png,0,1670466360.7926345,1670466360.9521577,0.15952324867248535,hotdog-0.15412884950637817-172.17.2.14
pineapple.jpg,0,1670466361.1669157,1670466361.3750727,0.20815706253051758,pineapple-0.9998201727867126-172.17.2.17
umbrella.jpg,0,1670466362.1019125,1670466362.4092329,0.30732035636901855,wing-0.7220336198806763-172.17.2.23
siamese.jpg,0,1670466362.6963537,1670466362.8822303,0.18587660789489746,Siamese cat-0.9964165687561035-172.17.2.14
watermelon.png,0,1670466363.9138844,1670466364.575014,0.6611297130584717,strawberry-0.44736433029174805-172.17.2.17
pomeranian.jpg,0,1670466364.6208894,1670466364.7892294,0.16833996772766113,Pomeranian-0.9913086891174316-172.17.2.23
goldfish.jpg,0,1670466365.2900183,1670466365.6982765,0.40825819969177246,goldfish-0.9999997615814209-172.17.2.14
iphone.jpg,0,1670466365.7170944,1670466365.8634727,0.1463782787322998,mouse-0.5675644278526306-172.17.2.17
husky.jpg,0,1670466365.879197,1670466366.040717,0.16152000427246094,Siberian husky-0.5002574920654297-172.17.2.23
laptop.jpg,0,1670466367.4849586,1670466367.7837946,0.29883599281311035,notebook-0.5485284328460693-172.17.2.14
tree.jpg,0,1670466368.497015,1670466368.708628,0.21161293983459473,lakeside-0.14712382853031158-172.17.2.17
baseball.png,0,1670466368.9096837,1670466369.0614772,0.1517934799194336,baseball-0.999987006187439-172.17.2.23
corgi.jpg,0,1670466369.2758358,1670466369.4585896,0.1827538013458252,Pembroke-0.9964823722839355-172.17.2.14
telephone.jpg,0,1670466369.4785953,1670466369.6193264,0.1407310962677002,dial telephone-0.9994791150093079-172.17.2.17
tabby.jpg,0,1670466373.5359397,1670466374.0572045,0.5212647914886475,Egyptian cat-0.5396353006362915-172.17.2.23
